episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count,holdout_acc_proto,holdout_acc_ridge
196,agent_sentinel,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,293.33829972893,1.6073991060256958,0.2173776775598526,0.0,HIGH_ENTROPY|LOW_CONF,2,,
197,agent_sentinel,5,1,15,0.05,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,298.21909964084625,1.6072040796279907,0.2178109735250473,0.0,HIGH_ENTROPY|LOW_CONF,2,,
198,agent_sentinel,5,1,15,0.05,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,301.0263997130096,1.6068685054779053,0.21967628598213196,0.0,HIGH_ENTROPY|LOW_CONF,2,,
199,agent_sentinel,5,1,15,0.05,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,307.9383000731468,1.6076903343200684,0.2156413495540619,0.0,HIGH_ENTROPY|LOW_CONF,2,,
200,agent_sentinel,5,1,15,0.05,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,318.9807999879122,1.6070767641067505,0.2178276777267456,0.0,HIGH_ENTROPY|LOW_CONF,2,,
1,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,328.45050003379583,1.605547308921814,0.22435271739959717,0.0,,0,,
2,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,342.80129987746477,1.6048870086669922,0.22422455251216888,0.0,,0,,
3,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.36000001430511475,0.36000001430511475,331.36980002745986,1.6049842834472656,0.22525039315223694,0.0,,0,,
4,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,318.928400054574,1.6052701473236084,0.22367238998413086,0.0,,0,,
5,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,321.7167002148926,1.6056525707244873,0.2228097766637802,0.0,,0,,
6,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,309.60969999432564,1.6065566539764404,0.22047320008277893,0.0,,0,,
7,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,315.7017002813518,1.6058076620101929,0.22282445430755615,0.0,,0,,
8,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,299.81209989637136,1.605617642402649,0.2236289530992508,0.0,,0,,
9,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,329.00999998673797,1.6056208610534668,0.2233298420906067,0.0,,0,,
10,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,318.8897999934852,1.6054668426513672,0.22422613203525543,0.0,,0,,
11,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,293.50800020620227,1.6060411930084229,0.22198209166526794,0.0,,0,,
12,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,281.04469971731305,1.605760097503662,0.22202768921852112,0.0,,0,,
13,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,318.2831001468003,1.6055506467819214,0.22362107038497925,0.0,,0,,
14,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,302.4576995521784,1.6041955947875977,0.22721511125564575,0.0,,0,,
15,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,300.0503000803292,1.6036851406097412,0.22854553163051605,0.0,,0,,
16,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,300.8598000742495,1.6052428483963013,0.22425585985183716,0.0,,0,,
17,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,292.5486001186073,1.605732798576355,0.22169296443462372,0.0,,0,,
18,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,290.41000036522746,1.6050437688827515,0.22489216923713684,0.0,,0,,
19,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,286.4500000141561,1.6056514978408813,0.22304728627204895,0.0,,0,,
20,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,296.28359992057085,1.6039873361587524,0.2283504158258438,0.0,,0,,
21,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,340.6477002426982,1.6038386821746826,0.22846391797065735,0.0,,0,,
22,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,308.04350040853024,1.605461835861206,0.22423939406871796,0.0,,0,,
23,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,321.953599806875,1.6058275699615479,0.22315506637096405,0.0,,0,,
24,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,300.5701997317374,1.604077935218811,0.22816996276378632,0.0,,0,,
25,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,296.55069997534156,1.6056632995605469,0.2235606163740158,0.0,,0,,
26,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,288.6850000359118,1.6048643589019775,0.22518709301948547,0.0,,0,,
27,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,290.16320034861565,1.6057862043380737,0.2233685553073883,0.0,,0,,
28,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,294.2902999930084,1.6059715747833252,0.2221083641052246,0.0,,0,,
29,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,325.4457996226847,1.6052151918411255,0.2248719483613968,0.0,,0,,
30,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,326.7843001522124,1.6056618690490723,0.22338154911994934,0.0,,0,,
31,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,308.2676003687084,1.6050565242767334,0.2255263477563858,0.0,,0,,
32,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,322.56329990923405,1.6053544282913208,0.22568005323410034,0.0,,0,,
33,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,323.05769994854927,1.6045527458190918,0.2268221080303192,0.0,,0,,
34,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,330.4005996324122,1.6049641370773315,0.22644628584384918,0.0,,0,,
35,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,307.7183999121189,1.6056921482086182,0.22306020557880402,0.0,,0,,
36,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,298.1865997426212,1.6053534746170044,0.2249397337436676,0.0,,0,,
37,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,288.7953999452293,1.6054630279541016,0.22375831007957458,0.0,,0,,
38,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,354.1450002230704,1.605751395225525,0.22314082086086273,0.0,,0,,
39,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,302.16410011053085,1.6054607629776,0.22321246564388275,0.0,,0,,
40,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.09333333373069763,0.09333333373069763,319.35999961569905,1.6052236557006836,0.2243741899728775,0.0,,0,,
41,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,285.62509967014194,1.606078028678894,0.22276972234249115,0.0,,0,,
42,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,280.8752004057169,1.60570228099823,0.22327080368995667,0.0,,0,,
43,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,300.4902000539005,1.6058369874954224,0.22321456670761108,0.0,,0,,
44,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,281.11599991098046,1.6046514511108398,0.22726303339004517,0.0,,0,,
45,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,298.2581998221576,1.6054898500442505,0.22481846809387207,0.0,,0,,
46,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,309.09299990162253,1.6050610542297363,0.22421987354755402,0.0,,0,,
47,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,318.2186996564269,1.6054143905639648,0.224625363945961,0.0,,0,,
48,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,316.53850013390183,1.606053352355957,0.22209233045578003,0.0,,0,,
49,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,328.1417000107467,1.6057742834091187,0.2233830839395523,0.0,,0,,
50,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,291.32810002192855,1.6036120653152466,0.22883965075016022,0.0,,0,,
51,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,298.2852002605796,1.605172038078308,0.22538213431835175,0.0,,0,,
52,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,318.4062000364065,1.605425477027893,0.2238318920135498,0.0,,0,,
53,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,323.51130014285445,1.6044583320617676,0.22770662605762482,0.0,,0,,
54,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,382.0406999439001,1.6054704189300537,0.22355064749717712,0.0,,0,,
55,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,367.5603000447154,1.6061023473739624,0.22288113832473755,0.0,,0,,
56,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,638.5963000357151,1.605027675628662,0.22545073926448822,0.0,,0,,
57,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,538.4581000544131,1.605831503868103,0.22267326712608337,0.0,,0,,
58,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,617.3400999978185,1.605529546737671,0.22283658385276794,0.0,,0,,
59,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,688.5398998856544,1.6050504446029663,0.22564056515693665,0.0,,0,,
60,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,580.6951001286507,1.6055318117141724,0.22434929013252258,0.0,,0,,
61,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,472.9700000025332,1.6045215129852295,0.22593900561332703,0.0,,0,,
62,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,509.5575996674597,1.605116605758667,0.22520676255226135,0.0,,0,,
63,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,593.7564000487328,1.6047667264938354,0.22494903206825256,0.0,,0,,
64,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,546.6775000095367,1.6056129932403564,0.22228886187076569,0.0,,0,,
65,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,492.76680033653975,1.6062566041946411,0.22126887738704681,0.0,,0,,
66,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,570.37159986794,1.606161117553711,0.22213636338710785,0.0,,0,,
67,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,548.9077996462584,1.6034598350524902,0.2299368977546692,0.0,,0,,
68,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,538.2878999225795,1.6055711507797241,0.22330805659294128,0.0,,0,,
69,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,507.4208998121321,1.604699730873108,0.22506365180015564,0.0,,0,,
70,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,493.17479971796274,1.6058400869369507,0.22252067923545837,0.0,,0,,
71,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,557.4638000689447,1.605886459350586,0.22340476512908936,0.0,,0,,
72,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,497.7525002323091,1.6057937145233154,0.22193782031536102,0.0,,0,,
73,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,487.446999642998,1.6055961847305298,0.22428761422634125,0.0,,0,,
74,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,467.97760017216206,1.6059656143188477,0.22228337824344635,0.0,,0,,
75,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1066666692495346,0.1066666692495346,493.87550028041005,1.6054494380950928,0.22477617859840393,0.0,,0,,
76,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,573.9680002443492,1.6058716773986816,0.22290189564228058,0.0,,0,,
77,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,464.491399936378,1.6059775352478027,0.22275090217590332,0.0,,0,,
78,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,456.5590997226536,1.605111002922058,0.22468627989292145,0.0,,0,,
79,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,457.0241002365947,1.6055572032928467,0.2247581034898758,0.0,,0,,
80,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,464.194200001657,1.6042146682739258,0.22602041065692902,0.0,,0,,
81,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,485.0301998667419,1.605945348739624,0.22250398993492126,0.0,,0,,
82,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,467.99209993332624,1.6049200296401978,0.22609156370162964,0.0,,0,,
83,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,475.42829997837543,1.605865716934204,0.22215814888477325,0.0,,0,,
84,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,473.5514000058174,1.6055127382278442,0.22308248281478882,0.0,,0,,
85,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,495.0975999236107,1.605829119682312,0.22225148975849152,0.0,,0,,
86,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,485.16419995576143,1.6053802967071533,0.22417697310447693,0.0,,0,,
87,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,500.8092997595668,1.6059759855270386,0.22182993590831757,0.0,,0,,
88,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,455.7374999858439,1.6052857637405396,0.22305035591125488,0.0,,0,,
89,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,479.57840003073215,1.6051759719848633,0.2240857183933258,0.0,,0,,
90,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,443.28439980745316,1.6058493852615356,0.2221841961145401,0.0,,0,,
91,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,437.31889966875315,1.6055437326431274,0.22372466325759888,0.0,,0,,
92,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,464.1025001183152,1.605219841003418,0.22505062818527222,0.0,,0,,
93,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,484.15569961071014,1.6055933237075806,0.22301626205444336,0.0,,0,,
94,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,458.1365999765694,1.6058841943740845,0.2225790172815323,0.0,,0,,
95,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,449.21559980139136,1.6062343120574951,0.22133219242095947,0.0,,0,,
96,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,428.2194999977946,1.6051514148712158,0.223829984664917,0.0,,0,,
97,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,450.5242998711765,1.606156587600708,0.22145891189575195,0.0,,0,,
98,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,451.47089986130595,1.605085015296936,0.22464190423488617,0.0,,0,,
99,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,480.5967998690903,1.6039369106292725,0.2283446192741394,0.0,,0,,
100,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,458.85759964585304,1.6056725978851318,0.2232600599527359,0.0,,0,,
101,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,425.36129988729954,1.6057922840118408,0.2228046953678131,0.0,,0,,
102,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,488.72809996828437,1.6046252250671387,0.22680798172950745,0.0,,0,,
103,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,466.84010000899434,1.6053340435028076,0.22412461042404175,0.0,,0,,
104,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,444.97810024768114,1.6051101684570312,0.224839448928833,0.0,,0,,
105,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,440.8194003626704,1.6051939725875854,0.22474245727062225,0.0,,0,,
106,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,468.17100001499057,1.6051340103149414,0.22474588453769684,0.0,,0,,
107,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,445.5472002737224,1.6058387756347656,0.22332382202148438,0.0,,0,,
108,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,488.70780039578676,1.604540228843689,0.2254348248243332,0.0,,0,,
109,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,447.3657999187708,1.605367660522461,0.22417958080768585,0.0,,0,,
110,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,450.51150023937225,1.6054022312164307,0.2226424664258957,0.0,,0,,
111,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,437.5460003502667,1.6046425104141235,0.22499790787696838,0.0,,0,,
112,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,502.4035996757448,1.6057281494140625,0.22334304451942444,0.0,,0,,
113,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,431.04449985548854,1.605292797088623,0.22350436449050903,0.0,,0,,
114,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,424.42339984700084,1.6054295301437378,0.22427767515182495,0.0,,0,,
115,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,416.0060998983681,1.6060909032821655,0.22294853627681732,0.0,,0,,
116,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,468.08720007538795,1.6043020486831665,0.22748908400535583,0.0,,0,,
117,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,478.1566997990012,1.6054589748382568,0.22231198847293854,0.0,,0,,
118,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,477.23229974508286,1.605841040611267,0.22337445616722107,0.0,,0,,
119,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,461.0452000051737,1.6061618328094482,0.2221096307039261,0.0,,0,,
120,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,470.8585999906063,1.6056833267211914,0.22379332780838013,0.0,,0,,
121,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,470.60609981417656,1.6043049097061157,0.22702372074127197,0.0,,0,,
122,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,466.08430007472634,1.605780839920044,0.2235235869884491,0.0,,0,,
123,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,463.21289986371994,1.605949878692627,0.2225634753704071,0.0,,0,,
124,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,458.86539993807673,1.605737566947937,0.22232437133789062,0.0,,0,,
125,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,465.27709998190403,1.6039938926696777,0.2262241393327713,0.0,,0,,
126,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,446.5904999524355,1.6042077541351318,0.22754715383052826,0.0,,0,,
127,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,433.3915999159217,1.6049613952636719,0.22534798085689545,0.0,,0,,
128,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,456.621200311929,1.6045092344284058,0.22666653990745544,0.0,,0,,
129,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,454.4808999635279,1.603959321975708,0.22775156795978546,0.0,,0,,
130,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,436.18640024214983,1.6058794260025024,0.22197787463665009,0.0,,0,,
131,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,459.20460019260645,1.605517864227295,0.22258132696151733,0.0,,0,,
132,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,487.06520022824407,1.605471134185791,0.2227860987186432,0.0,,0,,
133,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,437.68039997667074,1.6048372983932495,0.22532013058662415,0.0,,0,,
